absolute_course_url,subject_name,course_url
https://www.class-central.com/course/coursera-introduction-to-swift-programming-4248,Programming ,/course/coursera-introduction-to-swift-programming-4248
https://www.class-central.com/course/coursera-responsive-website-tutorial-and-examples-4356,Programming ,/course/coursera-responsive-website-tutorial-and-examples-4356
https://www.class-central.com/course/coursera-database-management-essentials-4337,Programming ,/course/coursera-database-management-essentials-4337
https://www.class-central.com/course/coursera-diseno-de-videojuegos-4661,Programming ,/course/coursera-diseno-de-videojuegos-4661
https://www.class-central.com/course/edx-programming-for-everyone-introduction-to-programming-8593,Programming ,/course/edx-programming-for-everyone-introduction-to-programming-8593
https://www.class-central.com/course/coursera-front-end-web-ui-frameworks-and-tools-bootstrap-4-8682,Programming ,/course/coursera-front-end-web-ui-frameworks-and-tools-bootstrap-4-8682
https://www.class-central.com/course/coursera-software-architecture-9217,Programming ,/course/coursera-software-architecture-9217
https://www.class-central.com/course/coursera-version-control-with-git-10166,Programming ,/course/coursera-version-control-with-git-10166
https://www.class-central.com/course/coursera-mongodb-aggregation-framework-10368,Programming ,/course/coursera-mongodb-aggregation-framework-10368
https://www.class-central.com/course/coursera-online-games-literature-new-media-and-narrative-544,Programming ,/course/coursera-online-games-literature-new-media-and-narrative-544
https://www.class-central.com/course/coursera-world-design-for-video-games-4314,Programming ,/course/coursera-world-design-for-video-games-4314
https://www.class-central.com/course/coursera-c-4282,Programming ,/course/coursera-c-4282
https://www.class-central.com/course/coursera-introduction-to-web-development-7027,Programming ,/course/coursera-introduction-to-web-development-7027
https://www.class-central.com/course/coursera-gameplay-en-videojuegos-4629,Programming ,/course/coursera-gameplay-en-videojuegos-4629
https://www.class-central.com/course/coursera-desenvolvimento-agil-com-java-avancado-5672,Programming ,/course/coursera-desenvolvimento-agil-com-java-avancado-5672
https://www.class-central.com/course/coursera-introduccion-a-la-programacion-en-python-i-aprendiendo-a-programar-con-python-8900,Programming ,/course/coursera-introduccion-a-la-programacion-en-python-i-aprendiendo-a-programar-con-python-8900
https://www.class-central.com/course/coursera----c---8640,Programming ,/course/coursera----c---8640
https://www.class-central.com/course/coursera-multiplatform-mobile-app-development-with-web-technologies-ionic-and-cordova-8683,Programming ,/course/coursera-multiplatform-mobile-app-development-with-web-technologies-ionic-and-cordova-8683
https://www.class-central.com/course/coursera---databases-9345,Programming ,/course/coursera---databases-9345
https://www.class-central.com/course/coursera-sql-for-data-science-9725,Programming ,/course/coursera-sql-for-data-science-9725
https://www.class-central.com/course/coursera-requirements-specifications-goals-and-conflict-analysis-9807,Programming ,/course/coursera-requirements-specifications-goals-and-conflict-analysis-9807
https://www.class-central.com/course/coursera-c--2763,Programming ,/course/coursera-c--2763
https://www.class-central.com/course/coursera-motores-graficos-en-videojuegos-game-engine-4656,Programming ,/course/coursera-motores-graficos-en-videojuegos-game-engine-4656
https://www.class-central.com/course/coursera-accediendo-a-la-nube-con-ios-4668,Programming ,/course/coursera-accediendo-a-la-nube-con-ios-4668
https://www.class-central.com/course/coursera-interactuando-con-el-hardware-del-dispositivo-ios-4613,Programming ,/course/coursera-interactuando-con-el-hardware-del-dispositivo-ios-4613
https://www.class-central.com/course/coursera-diseno-y-creacion-de-videojuegos-proyecto-final-5130,Programming ,/course/coursera-diseno-y-creacion-de-videojuegos-proyecto-final-5130
https://www.class-central.com/course/coursera-functional-programming-in-scala-capstone-6289,Programming ,/course/coursera-functional-programming-in-scala-capstone-6289
https://www.class-central.com/course/coursera-c-for-c-programmers-part-b-6931,Programming ,/course/coursera-c-for-c-programmers-part-b-6931
https://www.class-central.com/course/coursera-android-app-components-services-local-ipc-and-content-providers-7763,Programming ,/course/coursera-android-app-components-services-local-ipc-and-content-providers-7763
https://www.class-central.com/course/coursera-service-oriented-architecture-9219,Programming ,/course/coursera-service-oriented-architecture-9219
https://www.class-central.com/course/coursera-srs-documents-requirements-and-diagrammatic-notations-9808,Programming ,/course/coursera-srs-documents-requirements-and-diagrammatic-notations-9808
https://www.class-central.com/course/coursera-software-requirements-prioritization-risk-analysis-9810,Programming ,/course/coursera-software-requirements-prioritization-risk-analysis-9810
https://www.class-central.com/course/coursera-introducao-ao-teste-de-software-10389,Programming ,/course/coursera-introducao-ao-teste-de-software-10389
https://www.class-central.com/course/coursera-multiplatform-mobile-app-development-with-nativescript-8684,Programming ,/course/coursera-multiplatform-mobile-app-development-with-nativescript-8684
